STATUS,unique_id,title,meets_inclusion_criteria,source,professional_medical_society_code,professional_medical_society,link,publication_reaffirmation_date,year,doi
Published,3121,British Association of Urological Surgeons (BAUS) and Nurses (BAUN) consensus document  management of the complications of long-term indwelling catheters.,FALSE,"Reid S, Brocksom J, Hamid R, Ali A, Thiruchelvam N, Sahai A, Harding C, Biers S, Belal M, Barrett R, Taylor J, Parkinson R. British Association of Urological Surgeons (BAUS) and Nurses (BAUN) consensus document  management of the complications of long-term indwelling catheters. BJU Int. 2021 Dec;128(6) 667-677.  [37 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/33811741/  PubMed )","[4Z0sIghs0x8cDYzCA3GL1Z,37U9L79q4DxsFpgiUDk7J4,]","[British Association of Urological Surgeons, British Association of Urological Nurses, ]",https //bjui-journals.onlinelibrary.wiley.com/doi/epdf/10.1111/bju.15406,2021 Dec,2021,10.1111/bju.15406
Published,3122,British Association of Urological Surgeons (BAUS) consensus document  management of bladder and ureteric injury.,FALSE,"Sahai A, Ali A, Barratt R, Belal M, Biers S, Hamid R, Harding C, Parkinson R, Reid S, Thiruchelvam N; Section of Female, Neurological, Urodynamic Urology, British Association of Urological Surgeons. British Association of Urological Surgeons (BAUS) consensus document  management of bladder and ureteric injury. BJU Int. 2021 Nov;128(5) 539-547. [PubMed](https //pubmed.ncbi.nlm.nih.gov/33835614/  PubMed )","[4Z0sIghs0x8cDYzCA3GL1Z,]","[British Association of Urological Surgeons, ]",https //bjui-journals.onlinelibrary.wiley.com/doi/epdf/10.1111/bju.15404,2021 Nov,2021,10.1111/bju.15404
Published,3123,British Association of Urological Surgeons (BAUS) consensus document  management of female voiding dysfunction.,FALSE,"Biers SM, Harding C, Belal M, Thiruchelvam N, Hamid R, Sahai A, Parkinson R, Barratt R, Ali A, Reid S; BAUS Section of Female, Neurological and Urodynamic Urology. British Association of Urological Surgeons (BAUS) consensus document  Management of female voiding dysfunction. BJU Int. 2022 Feb;129(2) 151-159.  [23 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/33772995/  PubMed )","[4Z0sIghs0x8cDYzCA3GL1Z,]","[British Association of Urological Surgeons, ]",https //bjui-journals.onlinelibrary.wiley.com/doi/epdf/10.1111/bju.15402,2022 Feb,2022,10.1111/bju.15402
Published,3125,Guidelines for non-transplant chemotherapy for treatment of systemic AL amyloidosis  EHA-ISA working group.,FALSE,"Wechalekar AD, Cibeira MT, Gibbs SD, Jaccard A, Kumar S, Merlini G, Palladini G, Sanchorawala V, Schönland S, Venner C, Boccadoro M, Kastritis E. Guidelines for non-transplant chemotherapy for treatment of systemic AL amyloidosis  EHA-ISA working group. Amyloid. 2023 Mar;30(1) 3-17.  [110 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/35838162/  PubMed )","[1PiuQ7FUHg5uRNudKdQ02A,J6dmnXWirdjflxBaqYfmI,]","[European Hematology Association (EHA), International Society of Amyloidosis (ISA), ]",https //www.tandfonline.com/doi/epdf/10.1080/13506129.2022.2093635,2023 Mar,2023,10.1080/13506129.2022.2093635
Published,3127,Recommendations for diagnosis and treatment of methemoglobinemia.,FALSE,"Iolascon A, Bianchi P, Andolfo I, Russo R, Barcellini W, Fermo E, Toldi G, Ghirardello S, Rees D, Van Wijk R, Kattamis A, Gallagher PG, Roy N, Taher A, Mohty R, Kulozik A, De Franceschi L, Gambale A, De Montalembert M, Forni GL, Harteveld CL, Prchal J; SWG of red cell and iron of EHA and EuroBloodNet. Recommendations for diagnosis and treatment of methemoglobinemia. Am J Hematol. 2021 Dec 1;96(12) 1666-1678.  [98 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/34467556/  PubMed )","[1PiuQ7FUHg5uRNudKdQ02A,]","[European Hematology Association (EHA), ]",https //onlinelibrary.wiley.com/doi/epdf/10.1002/ajh.26340,2021 Dec 1,2021,10.1002/ajh.26340
Published,3129,Management of REM sleep behavior disorder  an American Academy of Sleep Medicine clinical practice guideline,FALSE,"Howell M, Avidan AY, Foldvary-Schaefer N, Malkani RG, During EH, Roland JP, McCarter SJ, Zak RS, Carandang G, Kazmi U, Ramar K. Management of REM sleep behavior disorder  an American Academy of Sleep Medicine clinical practice guideline. J Clin Sleep Med. 2023 Apr 1;19(4) 759-768.  [21 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/36515157/  PubMed )","[befb68d40bd26ceb779862bf2938066d,]","[American Academy of Sleep Medicine (AASM), ]",https //jcsm.aasm.org/doi/epdf/10.5664/jcsm.10424,2023 Apr 1,2023,10.5664/jcsm.10424
Published,3130,American Cancer Society nutrition and physical activity guideline for cancer survivors.,FALSE,"Rock CL, Thomson CA, Sullivan KR, Howe CL, Kushi LH, Caan BJ, Neuhouser ML, Bandera EV, Wang Y, Robien K, Basen-Engquist KM, Brown JC, Courneya KS, Crane TE, Garcia DO, Grant BL, Hamilton KK, Hartman SJ, Kenfield SA, Martinez ME, Meyerhardt JA, Nekhlyudov L, Overholser L, Patel AV, Pinto BM, Platek ME, Rees-Punia E, Spees CK, Gapstur SM, McCullough ML. American Cancer Society nutrition and physical activity guideline for cancer survivors. CA Cancer J Clin. 2022 May;72(3) 230-262.  [173 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/35294043/  PubMed )","[1Kay7YldYswOu8ca4K0AkC,]","[American Cancer Society (ACS), ]",https //acsjournals.onlinelibrary.wiley.com/doi/epdf/10.3322/caac.21719,2022 May,2022,10.3322/caac.21719
Published,3143,American Speech-Language-Hearing Association clinical practice guideline  cognitive rehabilitation for the management of cognitive dysfunction associated with acquired brain injury.,TRUE,"Guideline Development Panel, Brown J, Kaelin D, Mattingly E, Mello C, Miller ES, Mitchell G, Picon LM, Waldron-Perine B, Wolf TJ, Frymark T, Bowen R. American Speech-Language-Hearing Association Clinical Practice Guideline  Cognitive Rehabilitation for the Management of Cognitive Dysfunction Associated With Acquired Brain Injury. Am J Speech Lang Pathol. 2022 Nov 16;31(6) 2455-2526. [PubMed](https //pubmed.ncbi.nlm.nih.gov/36373898/  PubMed )","[4gEOno7DoalrwSDnBGpKzk,]","[American Speech-Language-Hearing Association (ASHA), ]",https //pubs.asha.org/doi/epdf/10.1044/2022_AJSLP-21-00361,2022 Nov 16,2022,10.1044/2022_AJSLP-21-00361
Draft,3145,American Burn Association clinical practice guidelines on the treatment of severe frostbite.,FALSE,"Wibbenmeyer L, Lacey AM, Endorf FW, Logsetty S, Wagner ALL, Gibson ALF, Nygaard RM. American Burn Association clinical practice guidelines on the treatment of severe frostbite. J Burn Care Res. 2023 Apr 13 irad022.  [70 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/37045447/  PubMed )","[4uDh65APfyR1RATHu9SxXi,]","[American Burn Association, ]",https //academic.oup.com/jbcr/advance-article/doi/10.1093/jbcr/irad022/7111107,2023 Apr 13,2023,10.1093/jbcr/irad022/7111107
Draft,3148,Management of anxiety and depression in adult survivors of cancer  ASCO guideline update.,FALSE,"Andersen BL, Lacchetti C, Ashing K, Berek JS, Berman BS, Bolte S, Dizon DS, Given B, Nekhlyudov L, Pirl W, Stanton AL, Rowland JH. Management of Anxiety and Depression in Adult Survivors of Cancer  ASCO Guideline Update. J Clin Oncol. 2023 Apr 19 JCO2300293.  [178 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/37075262/  PubMed )","[bf17f896c77a487a7a7e9d170ffc169c,]","[American Society of Clinical Oncology (ASCO), ]",https //ascopubs.org/doi/pdf/10.1200/JCO.23.00293,2023 Apr 19,2023,10.1200/JCO.23.00293
Published,3149,Cystic Fibrosis Foundation otolaryngology care multidisciplinary consensus recommendations.,FALSE,"Kimple AJ, Senior BA, Naureckas ET, Gudis DA, Meyer T, Hempstead SE, Resnick HE, Albon D, Barfield W, Benoit MM, Beswick DM, Callard E, Cofer S, Downer V, Elson EC, Garinis A, Halderman A, Hamburger L, Helmick M, McCown M, McKinzie CJ, Phan H, Rodriguez K, Rubenstein RC, Severin A, Shah G, Shenoy A, Sprouse B, Virgin F, Woodworth BA, Lee SE. Cystic Fibrosis Foundation otolaryngology care multidisciplinary consensus recommendations. Int Forum Allergy Rhinol. 2022 Sep;12(9) 1089-1103.  [131 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/35089650/  PubMed )","[aeec9b48063372c877af740a36982dc1,]","[Cystic Fibrosis Foundation (CFF), ]",https //onlinelibrary.wiley.com/doi/epdf/10.1002/alr.22974,2022 Sep,2022,10.1002/alr.22974
Draft,3153,Physical therapist management of glenohumeral joint osteoarthritis  a clinical practice guideline from the American Physical Therapy Association.,FALSE,"Michener LA, Heitzman J, Abbruzzese LD, Bondoc SL, Bowne K, Henning PT, Kosakowski H, Leggin BG, Lucado AM, Seitz AL. Physical Therapist Management of Glenohumeral Joint Osteoarthritis  A Clinical Practice Guideline from the American Physical Therapy Association. Phys Ther. 2023 Apr 28 pzad041. [PubMed](https //pubmed.ncbi.nlm.nih.gov/37115808/  PubMed )","[1jogYR99L9y0WzIvac3arz,]","[American Physical Therapy Association (APTA), ]",https //academic.oup.com/ptj/advance-article-abstract/doi/10.1093/ptj/pzad041/7146561,2023 Apr 28,2023,10.1093/ptj/pzad041/7146561
Draft,3180,Guidelines for reasonable and appropriate care in the emergency department 3 (GRACE-3)  acute dizziness and vertigo in the emergency department.,FALSE,"Edlow JA, Carpenter C, Akhter M, Khoujah D, Marcolini E, Meurer WJ, Morrill D, Naples JG, Ohle R, Omron R, Sharif S, Siket M, Upadhye S, E Silva LOJ, Sundberg E, Tartt K, Vanni S, Newman-Toker DE, Bellolio F. Guidelines for reasonable and appropriate care in the emergency department 3 (GRACE-3)  Acute dizziness and vertigo in the emergency department. Acad Emerg Med. 2023 May;30(5) 442-486.  [266 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/37166022/  PubMed )","[1brmG9iFGhW4VkJFg5JECR,]","[Society for Academic Emergency Medicine (SAEM), ]",https //onlinelibrary.wiley.com/doi/epdf/10.1111/acem.14728,2023 May,2023,10.1111/acem.14728
Draft,3184,Clinical practice guidelines  oral health care for children and adults living with epidermolysis bullosa.,FALSE,"Krämer S, Lucas J, Gamboa F, Peñarrocha Diago M, Peñarrocha Oltra D, Guzmán-Letelier M, Paul S, Molina G, Sepúlveda L, Araya I, Soto R, Arriagada C, Lucky AW, Mellerio JE, Cornwall R, Alsayer F, Schilke R, Antal MA, Castrillón F, Paredes C, Serrano MC, Clark V. Clinical practice guidelines  Oral health care for children and adults living with epidermolysis bullosa. Spec Care Dentist. 2020 Nov;40 Suppl 1(Suppl 1) 3-81. [PubMed](https //pubmed.ncbi.nlm.nih.gov/33202040/  PubMed )","[4Nrtgk4dvfd1PpS8nxZq6u,]","[DEBRA International, ]",https //onlinelibrary.wiley.com/doi/epdf/10.1111/scd.12511,2020 Nov,2020,10.1111/scd.12511
Draft,3189,European guidelines on chronic mesenteric ischaemia.,FALSE,"Terlouw LG, Moelker A, Abrahamsen J, Acosta S, Bakker OJ, Baumgartner I, Boyer L, Corcos O, van Dijk LJ, Duran M, Geelkerken RH, Illuminati G, Jackson RW, Kärkkäinen JM, Kolkman JJ, Lönn L, Mazzei MA, Nuzzo A, Pecoraro F, Raupach J, Verhagen HJ, Zech CJ, van Noord D, Bruno MJ. European guidelines on chronic mesenteric ischaemia - joint United European Gastroenterology, European Association for Gastroenterology, Endoscopy and Nutrition, European Society of Gastrointestinal and Abdominal Radiology, Netherlands Association of Hepatogastroenterologists, Hellenic Society of Gastroenterology, Cardiovascular and Interventional Radiological Society of Europe, and Dutch Mesenteric Ischemia Study group clinical guidelines on the diagnosis and treatment of patients with chronic mesenteric ischaemia. United European Gastroenterol J. 2020 May;8(4) 371-395.  [136 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/32297566/  PubMed )","[JktlPQcAm9odYHYGuRQNh,26FRqtDEtLcxk1ALPljRHQ,4ftD7bhsZqIu0OGw6E28UA,4RWVjNWnu3Akelb0SgwbLP,1d2963923b877bcb8deb3b78bae352eb,5zwTt1zrit2Lsh8MnJVW4U,]","[United European Gastroenterology, European Association for Gastroenterology, Endoscopy and Nutrition (EAGEN), European Society of Gastrointestinal and Abdominal Radiology (ESGAR), Hellenic Society of Gastroenterology (HSG), Cardiovascular and Interventional Radiological Society of Europe, Dutch Mesenteric Ischemia Study Group, ]",https //onlinelibrary.wiley.com/doi/epdf/10.1177/2050640620916681,2020 May,2020,10.1177/2050640620916681
Draft,3190,Functional bowel disorders with diarrhoea.,FALSE,"Savarino E, Zingone F, Barberio B, Marasco G, Akyuz F, Akpinar H, Barboi O, Bodini G, Bor S, Chiarioni G, Cristian G, Corsetti M, Di Sabatino A, Dimitriu AM, Drug V, Dumitrascu DL, Ford AC, Hauser G, Nakov R, Patel N, Pohl D, Sfarti C, Serra J, Simrén M, Suciu A, Tack J, Toruner M, Walters J, Cremon C, Barbara G. Functional bowel disorders with diarrhoea  Clinical guidelines of the United European Gastroenterology and European Society for Neurogastroenterology and Motility. United European Gastroenterol J. 2022 Jul;10(6) 556-584.  [226 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/35695704/  PubMed )","[JktlPQcAm9odYHYGuRQNh,5GlpbmcKOcws61htr5RHlY,]","[United European Gastroenterology, European Society for Neurogastroenterology and Motility (ESNM), ]",https //onlinelibrary.wiley.com/doi/epdf/10.1002/ueg2.12259,2022 Jul,2022,10.1002/ueg2.12259
Draft,3191,Guideline for the diagnosis and treatment of faecal incontinence.,FALSE,"Assmann SL, Keszthelyi D, Kleijnen J, Anastasiou F, Bradshaw E, Brannigan AE, Carrington EV, Chiarioni G, Ebben LDA, Gladman MA, Maeda Y, Melenhorst J, Milito G, Muris JWM, Orhalmi J, Pohl D, Tillotson Y, Rydningen M, Svagzdys S, Vaizey CJ, Breukink SO. Guideline for the diagnosis and treatment of Faecal Incontinence-A UEG/ESCP/ESNM/ESPCG collaboration. United European Gastroenterol J. 2022 Apr;10(3) 251-286.  [118 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/35303758/  PubMed )","[JktlPQcAm9odYHYGuRQNh,53x3aofZcH9uTftx8IJwv0,5GlpbmcKOcws61htr5RHlY,6S1JVUFY0RX5ktGPqx3deX,]","[United European Gastroenterology, European Society of Coloproctology (ESCP), European Society for Neurogastroenterology and Motility (ESNM), European Society for Primary Care Gastroenterology (ESPCG), ]",https //onlinelibrary.wiley.com/doi/epdf/10.1002/ueg2.12213,2022 Apr,2022,10.1002/ueg2.12213
Draft,3192,European guidelines on achalasia.,TRUE,"Oude Nijhuis RAB, Zaninotto G, Roman S, Boeckxstaens GE, Fockens P, Langendam MW, Plumb AA, Smout A, Targarona EM, Trukhmanov AS, Weusten B, Bredenoord AJ. European guidelines on achalasia  United European Gastroenterology and European Society of Neurogastroenterology and Motility recommendations. United European Gastroenterol J. 2020 Feb;8(1) 13-33.  [148 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/32213062/  PubMed )","[JktlPQcAm9odYHYGuRQNh,5GlpbmcKOcws61htr5RHlY,]","[United European Gastroenterology, European Society for Neurogastroenterology and Motility (ESNM), ]",https //onlinelibrary.wiley.com/doi/epdf/10.1177/2050640620903213,2020 Feb,2020,10.1177/2050640620903213
Draft,3193,European guidelines on microscopic colitis.,FALSE,"Miehlke S, Guagnozzi D, Zabana Y, Tontini GE, Kanstrup Fiehn AM, Wildt S, Bohr J, Bonderup O, Bouma G, D Amato M, Heiberg Engel PJ, Fernandez-Banares F, Macaigne G, Hjortswang H, Hultgren-Hörnquist E, Koulaouzidis A, Kupcinskas J, Landolfi S, Latella G, Lucendo A, Lyutakov I, Madisch A, Magro F, Marlicz W, Mihaly E, Munck LK, Ostvik AE, Patai ÁV, Penchev P, Skonieczna-Żydecka K, Verhaegh B, Münch A. European guidelines on microscopic colitis  United European Gastroenterology and European Microscopic Colitis Group statements and recommendations. United European Gastroenterol J. 2021 Feb 22;9(1) 13–37.  [332 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/33619914/  PubMed )","[JktlPQcAm9odYHYGuRQNh,5KObOWA3VhZkb8fP8ZzvYj,]","[United European Gastroenterology, European Microscopic Colitis Group (EMCG), ]",https //onlinelibrary.wiley.com/doi/epdf/10.1177/2050640620951905,2021 Feb,2021,10.1177/2050640620951905
Draft,3196,Multi-disciplinary collaborative consensus guidance statement on the assessment and treatment of neurologic sequelae in patients with post-acute sequelae of SARS-CoV-2 infection (PASC).,FALSE,"Melamed E, Rydberg L, Ambrose AF, Bhavaraju-Sanka R, Fine JS, Fleming TK, Herman E, Phipps Johnson JL, Kucera JR, Longo M, Niehaus W, Oleson CV, Sampsel S, Silver JK, Smith MM, Verduzco-Gutierrez M. Multi-Disciplinary collaborative consensus guidance statement on the assessment and treatment of neurologic sequelae in patients with Post-Acute Sequelae of SARS-CoV-2 Infection (PASC). PM R. 2023 Mar 29.  [104 references ] [PubMed](https //pubmed.ncbi.nlm.nih.gov/36989078/  PubMed )","[a37019aa7ff62129f8df3a62617e3cdd,]","[American Academy of Physical Medicine and Rehabilitation (AAPMR), ]",https //onlinelibrary.wiley.com/doi/epdf/10.1002/pmrj.12976,2023 Mar 29,2023,10.1002/pmrj.12976
Draft,3201,British Society for Haematology guideline for anticoagulant management of pregnant individuals with mechanical  heart valves.,FALSE,British Society for Haematology guideline for anticoagulant management of pregnant individuals with mechanical  heart valves. 2023 Apr.,"[5dd60ff5d6169848fcd252693cfcc7f3,]","[British Society for Haematology (BSH), ]",https //onlinelibrary.wiley.com/doi/10.1111/bjh.18781,2023 Apr,2023,10.1111/bjh.18781
Draft,3202,Significant haemoglobinopathies  a guideline for screening and diagnosis.,FALSE,Significant haemoglobinopathies  a guideline for screening and diagnosis. 2023 Apr.,"[5dd60ff5d6169848fcd252693cfcc7f3,]","[British Society for Haematology (BSH), ]",https //onlinelibrary.wiley.com/doi/10.1111/bjh.18794,2023 Apr,2023,10.1111/bjh.18794
